k,d,recall,time
8349,0.409976,1.000000,1.596228
8350,0.409984,1.000000,1.596228
8351,0.409990,1.000000,1.596228
8352,0.409990,1.000000,1.596228
8353,0.409992,1.000000,1.596228
8354,0.409999,1.000000,1.596228
8355,0.410000,1.000000,1.596228
8356,0.410004,1.000000,1.596228
8357,0.410029,1.000000,1.596228
8358,0.410041,1.000000,1.596228
8359,0.410047,1.000000,1.596228
8360,0.410052,1.000000,1.596228
8361,0.410061,1.000000,1.596228
8362,0.410061,1.000000,1.596228
8363,0.410061,1.000000,1.596228
8364,0.410061,1.000000,1.596228
8365,0.410061,1.000000,1.596228
8366,0.410061,1.000000,1.596228
8367,0.410061,1.000000,1.596228
8368,0.410061,1.000000,1.596229
8369,0.410061,1.000000,1.596229
8370,0.410061,1.000000,1.596229
8371,0.410061,1.000000,1.596229
8372,0.410061,1.000000,1.596229
8373,0.410061,1.000000,1.596229
8374,0.410061,1.000000,1.596229
8375,0.410061,1.000000,1.596229
8376,0.410061,1.000000,1.596229
8377,0.410061,1.000000,1.596229
8378,0.410061,1.000000,1.596229
8379,0.410061,1.000000,1.596229
8380,0.410061,1.000000,1.596229
8381,0.410061,1.000000,1.596229
8382,0.410061,1.000000,1.596229
8383,0.410061,1.000000,1.596229
8384,0.410061,1.000000,1.596229
8385,0.410061,1.000000,1.596229
8386,0.410061,1.000000,1.596229
8387,0.410061,1.000000,1.596229
8388,0.410061,1.000000,1.596229
8389,0.410061,1.000000,1.596229
8390,0.410061,1.000000,1.596229
8391,0.410061,1.000000,1.596229
8392,0.410061,1.000000,1.596229
8393,0.410061,1.000000,1.596229
8394,0.410061,1.000000,1.596229
8395,0.410061,1.000000,1.596229
8396,0.410061,1.000000,1.596229
8397,0.410061,1.000000,1.596229
8398,0.410061,1.000000,1.596229
8399,0.410061,1.000000,1.596229
8400,0.410061,1.000000,1.596229
8401,0.410061,1.000000,1.596229
8402,0.410061,1.000000,1.596229
8403,0.410061,1.000000,1.596229
8404,0.410061,1.000000,1.596229
8405,0.410061,1.000000,1.596229
8406,0.410061,1.000000,1.596229
8407,0.410061,1.000000,1.596229
8408,0.410061,1.000000,1.596229
8409,0.410061,1.000000,1.596229
8410,0.410061,1.000000,1.596229
8411,0.410061,1.000000,1.596229
8412,0.410061,1.000000,1.596229
8413,0.410061,1.000000,1.596229
8414,0.410061,1.000000,1.596229
8415,0.410061,1.000000,1.596229
8416,0.410061,1.000000,1.596229
8417,0.410061,1.000000,1.596229
8418,0.410061,1.000000,1.596229
8419,0.410061,1.000000,1.596229
8420,0.410061,1.000000,1.596229
8421,0.410061,1.000000,1.596229
8422,0.410061,1.000000,1.596229
8423,0.410061,1.000000,1.596229
8424,0.410061,1.000000,1.596229
8425,0.410061,1.000000,1.596229
8426,0.410061,1.000000,1.596229
8427,0.410061,1.000000,1.596229
8428,0.410061,1.000000,1.596229
8429,0.410061,1.000000,1.596229
8430,0.410061,1.000000,1.596229
8431,0.410061,1.000000,1.596229
8432,0.410061,1.000000,1.596229
8433,0.410061,1.000000,1.596229
8434,0.410061,1.000000,1.596229
8435,0.410061,1.000000,1.596230
8436,0.410061,1.000000,1.596230
8437,0.410061,1.000000,1.596230
8438,0.410061,1.000000,1.596230
8439,0.410061,1.000000,1.596230
8440,0.410061,1.000000,1.596230
8441,0.410061,1.000000,1.596230
8442,0.410061,1.000000,1.596230
8443,0.410061,1.000000,1.596230
8444,0.410061,1.000000,1.596230
8445,0.410061,1.000000,1.596230
8446,0.410061,1.000000,1.596230
8447,0.410061,1.000000,1.596230
8448,0.410061,1.000000,1.596230
8449,0.410061,1.000000,1.596230
8450,0.410063,1.000000,1.596230
8451,0.410063,1.000000,1.596230
8452,0.410064,1.000000,1.596230
8453,0.410073,1.000000,1.596230
8454,0.410073,1.000000,1.596230
8455,0.410080,1.000000,1.596230
8456,0.410080,1.000000,1.596230
8457,0.410090,1.000000,1.596230
8458,0.410090,1.000000,1.596230
8459,0.410091,1.000000,1.596230
8460,0.410096,1.000000,1.596230
8461,0.410101,1.000000,1.596230
8462,0.410101,1.000000,1.596230
8463,0.410129,1.000000,1.596230
8464,0.410136,1.000000,1.596230
8465,0.410136,1.000000,1.596230
8466,0.410144,1.000000,1.596230
8467,0.410149,1.000000,1.596230
8468,0.410149,1.000000,1.596230
8469,0.410167,1.000000,1.596230
8470,0.410169,1.000000,1.596230
8471,0.410183,1.000000,1.596230
8472,0.410183,1.000000,1.596230
8473,0.410183,1.000000,1.596230
8474,0.410184,1.000000,1.596230
8475,0.410195,1.000000,1.596230
8476,0.410202,1.000000,1.596230
8477,0.410206,1.000000,1.596230
8478,0.410206,1.000000,1.596230
8479,0.410206,1.000000,1.596230
8480,0.410206,1.000000,1.596230
8481,0.410206,1.000000,1.596230
8482,0.410229,1.000000,1.596230
8483,0.410229,1.000000,1.596230
8484,0.410239,1.000000,1.596230
8485,0.410242,1.000000,1.596230
8486,0.410242,1.000000,1.596230
8487,0.410242,1.000000,1.596230
8488,0.410242,1.000000,1.596230
8489,0.410250,1.000000,1.596230
8490,0.410256,1.000000,1.596230
8491,0.410275,1.000000,1.596230
8492,0.410275,1.000000,1.596230
8493,0.410275,1.000000,1.596230
8494,0.410275,1.000000,1.596230
8495,0.410275,1.000000,1.596230
8496,0.410275,1.000000,1.596230
8497,0.410275,1.000000,1.596230
8498,0.410275,1.000000,1.596230
8499,0.410275,1.000000,1.596230
8500,0.410275,1.000000,1.596230
8501,0.410275,1.000000,1.596230
8502,0.410275,1.000000,1.596230
8503,0.410275,1.000000,1.596230
8504,0.410275,1.000000,1.596230
8505,0.410275,1.000000,1.596230
8506,0.410275,1.000000,1.596230
8507,0.410275,1.000000,1.596230
8508,0.410275,1.000000,1.596230
8509,0.410275,1.000000,1.596230
8510,0.410275,1.000000,1.596230
8511,0.410275,1.000000,1.596230
8512,0.410275,1.000000,1.596230
8513,0.410275,1.000000,1.596230
8514,0.410275,1.000000,1.596230
8515,0.410275,1.000000,1.596230
8516,0.410275,1.000000,1.596230
8517,0.410275,1.000000,1.596230
8518,0.410275,1.000000,1.596230
8519,0.410275,1.000000,1.596230
8520,0.410275,1.000000,1.596230
8521,0.410278,1.000000,1.596230
8522,0.410278,1.000000,1.596230
8523,0.410278,1.000000,1.596230
8524,0.410292,1.000000,1.596230
8525,0.410296,1.000000,1.596230
8526,0.410300,1.000000,1.596230
8527,0.410320,1.000000,1.596230
8528,0.410335,1.000000,1.596230
8529,0.410341,1.000000,1.596230
8530,0.410356,1.000000,1.596230
8531,0.410360,1.000000,1.596230
8532,0.410364,1.000000,1.596230
8533,0.410364,1.000000,1.596230
8534,0.410366,1.000000,1.596230
8535,0.410368,1.000000,1.596230
8536,0.410387,1.000000,1.596230
8537,0.410389,1.000000,1.596230
8538,0.410391,1.000000,1.596230
8539,0.410391,1.000000,1.596230
8540,0.410391,1.000000,1.596230
8541,0.410392,1.000000,1.596230
8542,0.410395,1.000000,1.596230
8543,0.410400,1.000000,1.596231
8544,0.410421,1.000000,1.596231
8545,0.410448,1.000000,1.596231
8546,0.410449,1.000000,1.596231
8547,0.410452,1.000000,1.596231
8548,0.410458,1.000000,1.596231
8549,0.410475,1.000000,1.596231
8550,0.410475,1.000000,1.596231
8551,0.410482,1.000000,1.596231
8552,0.410495,1.000000,1.596231
8553,0.410502,1.000000,1.596231
8554,0.410504,1.000000,1.596231
8555,0.410519,1.000000,1.596231
8556,0.410524,1.000000,1.596231
8557,0.410533,1.000000,1.596231
8558,0.410534,1.000000,1.596231
8559,0.410534,1.000000,1.596231
8560,0.410542,1.000000,1.596231
8561,0.410543,1.000000,1.596231
8562,0.410543,1.000000,1.596231
8563,0.410549,1.000000,1.596231
8564,0.410557,1.000000,1.596231
8565,0.410558,1.000000,1.596231
8566,0.410564,1.000000,1.596231
8567,0.410564,1.000000,1.596231
8568,0.410564,1.000000,1.596231
8569,0.410564,1.000000,1.596231
8570,0.410564,1.000000,1.596231
8571,0.410564,1.000000,1.596231
8572,0.410566,1.000000,1.596231
8573,0.410571,1.000000,1.596231
8574,0.410575,1.000000,1.596231
8575,0.410584,1.000000,1.596231
8576,0.410584,1.000000,1.596231
8577,0.410591,1.000000,1.596231
8578,0.410591,1.000000,1.596231
8579,0.410598,1.000000,1.596231
8580,0.410598,1.000000,1.596231
8581,0.410598,1.000000,1.596231
8582,0.410598,1.000000,1.596231
8583,0.410598,1.000000,1.596231
8584,0.410598,1.000000,1.596231
8585,0.410598,1.000000,1.596231
8586,0.410602,1.000000,1.596231
8587,0.410604,1.000000,1.596231
8588,0.410606,1.000000,1.596231
8589,0.410609,1.000000,1.596231
8590,0.410612,1.000000,1.596231
8591,0.410625,1.000000,1.596231
8592,0.410636,1.000000,1.596231
8593,0.410641,1.000000,1.596231
8594,0.410645,1.000000,1.596231
8595,0.410664,1.000000,1.596231
8596,0.410686,1.000000,1.596231
8597,0.410699,1.000000,1.596231
8598,0.410704,1.000000,1.596231
8599,0.410712,1.000000,1.596231
8600,0.410731,1.000000,1.596231
8601,0.410750,1.000000,1.596231
8602,0.410750,1.000000,1.596231
8603,0.410756,1.000000,1.596231
8604,0.410772,1.000000,1.596231
8605,0.410780,1.000000,1.596231
8606,0.410780,1.000000,1.596231
8607,0.410787,1.000000,1.596231
8608,0.410790,1.000000,1.596231
8609,0.410805,1.000000,1.596231
8610,0.410858,1.000000,1.596232
8611,0.410858,1.000000,1.596232
8612,0.410866,1.000000,1.596232
8613,0.410866,1.000000,1.596232
8614,0.410866,1.000000,1.596232
8615,0.410866,1.000000,1.596232
8616,0.410866,1.000000,1.596232
8617,0.410866,1.000000,1.596232
8618,0.410871,1.000000,1.596232
8619,0.410886,1.000000,1.596232
8620,0.410894,1.000000,1.596232
8621,0.410898,1.000000,1.596232
8622,0.410899,1.000000,1.596232
8623,0.410921,1.000000,1.596232
8624,0.410940,1.000000,1.596232
8625,0.410946,1.000000,1.596232
8626,0.410959,1.000000,1.596232
8627,0.410959,1.000000,1.596232
8628,0.410959,1.000000,1.596232
8629,0.410959,1.000000,1.596232
8630,0.410962,1.000000,1.596232
8631,0.410962,1.000000,1.596232
8632,0.410966,1.000000,1.596232
8633,0.410971,1.000000,1.596232
8634,0.410980,1.000000,1.596232
8635,0.410980,1.000000,1.596232
8636,0.410980,1.000000,1.596232
8637,0.410980,1.000000,1.596232
8638,0.411023,1.000000,1.596232
8639,0.411023,1.000000,1.596232
8640,0.411036,1.000000,1.596232
8641,0.411042,1.000000,1.596232
8642,0.411057,1.000000,1.596232
8643,0.411057,1.000000,1.596232
8644,0.411069,1.000000,1.596232
8645,0.411095,1.000000,1.596232
8646,0.411095,1.000000,1.596232
8647,0.411095,1.000000,1.596232
8648,0.411100,1.000000,1.596232
8649,0.411102,1.000000,1.596232
8650,0.411115,1.000000,1.596232
8651,0.411122,1.000000,1.596232
8652,0.411131,1.000000,1.596232
8653,0.411131,1.000000,1.596232
8654,0.411131,1.000000,1.596233
8655,0.411131,1.000000,1.596233
8656,0.411131,1.000000,1.596233
8657,0.411136,1.000000,1.596233
8658,0.411147,1.000000,1.596233
8659,0.411147,1.000000,1.596233
8660,0.411152,1.000000,1.596233
8661,0.411167,1.000000,1.596233
8662,0.411171,1.000000,1.596233
8663,0.411178,1.000000,1.596233
8664,0.411181,1.000000,1.596233
8665,0.411186,1.000000,1.596233
8666,0.411199,1.000000,1.596233
8667,0.411210,1.000000,1.596233
8668,0.411216,1.000000,1.596233
8669,0.411216,1.000000,1.596233
8670,0.411221,1.000000,1.596233
8671,0.411223,1.000000,1.596233
8672,0.411230,1.000000,1.596233
8673,0.411243,1.000000,1.596233
8674,0.411244,1.000000,1.596233
8675,0.411246,1.000000,1.596233
8676,0.411258,1.000000,1.596233
8677,0.411258,1.000000,1.596233
8678,0.411263,1.000000,1.596233
8679,0.411282,1.000000,1.596233
8680,0.411282,1.000000,1.596233
8681,0.411282,1.000000,1.596233
8682,0.411282,1.000000,1.596233
8683,0.411282,1.000000,1.596233
8684,0.411284,1.000000,1.596233
8685,0.411286,1.000000,1.596233
8686,0.411291,1.000000,1.596233
8687,0.411298,1.000000,1.596233
8688,0.411301,1.000000,1.596233
8689,0.411309,1.000000,1.596233
8690,0.411314,1.000000,1.596233
8691,0.411317,1.000000,1.596233
8692,0.411317,1.000000,1.596233
8693,0.411333,1.000000,1.596233
8694,0.411334,1.000000,1.596233
8695,0.411342,1.000000,1.596233
8696,0.411342,1.000000,1.596233
8697,0.411344,1.000000,1.596233
8698,0.411344,1.000000,1.596233
8699,0.411366,1.000000,1.596233
8700,0.411372,1.000000,1.596233
8701,0.411389,1.000000,1.596233
8702,0.411390,1.000000,1.596233
8703,0.411405,1.000000,1.596233
8704,0.411413,1.000000,1.596233
8705,0.411426,1.000000,1.596233
8706,0.411426,1.000000,1.596233
8707,0.411430,1.000000,1.596233
8708,0.411432,1.000000,1.596233
8709,0.411432,1.000000,1.596233
8710,0.411436,1.000000,1.596233
8711,0.411459,1.000000,1.596233
8712,0.411466,1.000000,1.596233
8713,0.411473,1.000000,1.596233
8714,0.411492,1.000000,1.596233
8715,0.411492,1.000000,1.596233
8716,0.411492,1.000000,1.596233
8717,0.411492,1.000000,1.596233
8718,0.411493,1.000000,1.596234
8719,0.411502,1.000000,1.596234
8720,0.411527,1.000000,1.596234
8721,0.411527,1.000000,1.596234
8722,0.411527,1.000000,1.596234
8723,0.411527,1.000000,1.596234
8724,0.411527,1.000000,1.596234
8725,0.411527,1.000000,1.596234
8726,0.411527,1.000000,1.596234
8727,0.411527,1.000000,1.596234
8728,0.411527,1.000000,1.596234
8729,0.411527,1.000000,1.596234
8730,0.411527,1.000000,1.596234
8731,0.411530,1.000000,1.596234
8732,0.411535,1.000000,1.596234
8733,0.411541,1.000000,1.596234
8734,0.411541,1.000000,1.596234
8735,0.411548,1.000000,1.596234
8736,0.411551,1.000000,1.596234
8737,0.411558,1.000000,1.596234
8738,0.411561,1.000000,1.596234
8739,0.411566,1.000000,1.596234
8740,0.411566,1.000000,1.596234
8741,0.411570,1.000000,1.596234
8742,0.411575,1.000000,1.596234
8743,0.411575,1.000000,1.596234
8744,0.411576,1.000000,1.596234
8745,0.411579,1.000000,1.596234
8746,0.411605,1.000000,1.596234
8747,0.411605,1.000000,1.596234
8748,0.411611,1.000000,1.596234
8749,0.411611,1.000000,1.596234
8750,0.411611,1.000000,1.596234
8751,0.411611,1.000000,1.596234
8752,0.411631,1.000000,1.596234
8753,0.411635,1.000000,1.596234
8754,0.411639,1.000000,1.596234
8755,0.411643,1.000000,1.596234
8756,0.411673,1.000000,1.596234
8757,0.411684,1.000000,1.596234
8758,0.411722,1.000000,1.596234
8759,0.411722,1.000000,1.596234
8760,0.411725,1.000000,1.596234
8761,0.411730,1.000000,1.596234
8762,0.411730,1.000000,1.596234
8763,0.411732,1.000000,1.596234
8764,0.411732,1.000000,1.596234
8765,0.411732,1.000000,1.596234
8766,0.411732,1.000000,1.596234
8767,0.411741,1.000000,1.596234
8768,0.411742,1.000000,1.596234
8769,0.411751,1.000000,1.596234
8770,0.411760,1.000000,1.596234
8771,0.411760,1.000000,1.596234
8772,0.411761,1.000000,1.596234
8773,0.411762,1.000000,1.596234
8774,0.411765,1.000000,1.596234
8775,0.411766,1.000000,1.596234
8776,0.411787,1.000000,1.596234
8777,0.411787,1.000000,1.596234
8778,0.411787,1.000000,1.596234
8779,0.411787,1.000000,1.596234
8780,0.411787,1.000000,1.596234
8781,0.411787,1.000000,1.596234
8782,0.411787,1.000000,1.596234
8783,0.411787,1.000000,1.596234
8784,0.411787,1.000000,1.596234
8785,0.411787,1.000000,1.596235
8786,0.411787,1.000000,1.596235
8787,0.411787,1.000000,1.596235
8788,0.411787,1.000000,1.596235
8789,0.411787,1.000000,1.596235
8790,0.411787,1.000000,1.596235
8791,0.411787,1.000000,1.596235
8792,0.411787,1.000000,1.596235
8793,0.411787,1.000000,1.596235
8794,0.411787,1.000000,1.596235
8795,0.411787,1.000000,1.596235
8796,0.411787,1.000000,1.596235
8797,0.411787,1.000000,1.596235
8798,0.411787,1.000000,1.596235
8799,0.411787,1.000000,1.596235
8800,0.411787,1.000000,1.596235
8801,0.411790,1.000000,1.596235
8802,0.411799,1.000000,1.596235
8803,0.411801,1.000000,1.596235
8804,0.411803,1.000000,1.596235
8805,0.411810,1.000000,1.596235
8806,0.411810,1.000000,1.596235
8807,0.411813,1.000000,1.596235
8808,0.411821,1.000000,1.596235
8809,0.411822,1.000000,1.596235
8810,0.411835,1.000000,1.596235
8811,0.411835,1.000000,1.596235
8812,0.411835,1.000000,1.596235
8813,0.411848,1.000000,1.596235
8814,0.411865,1.000000,1.596235
8815,0.411865,1.000000,1.596235
8816,0.411885,1.000000,1.596235
8817,0.411896,1.000000,1.596235
8818,0.411905,1.000000,1.596235
8819,0.411918,1.000000,1.596235
8820,0.411920,1.000000,1.596235
8821,0.411938,1.000000,1.596235
8822,0.411945,1.000000,1.596235
8823,0.411971,1.000000,1.596235
8824,0.411989,1.000000,1.596235
8825,0.412000,1.000000,1.596235
8826,0.412007,1.000000,1.596235
8827,0.412007,1.000000,1.596235
8828,0.412007,1.000000,1.596235
8829,0.412007,1.000000,1.596235
8830,0.412007,1.000000,1.596235
8831,0.412007,1.000000,1.596235
8832,0.412007,1.000000,1.596235
8833,0.412007,1.000000,1.596235
8834,0.412007,1.000000,1.596235
8835,0.412007,1.000000,1.596235
8836,0.412007,1.000000,1.596235
8837,0.412007,1.000000,1.596235
8838,0.412007,1.000000,1.596235
8839,0.412007,1.000000,1.596235
8840,0.412007,1.000000,1.596235
8841,0.412007,1.000000,1.596235
8842,0.412007,1.000000,1.596235
8843,0.412007,1.000000,1.596235
8844,0.412007,1.000000,1.596235
8845,0.412007,1.000000,1.596235
8846,0.412007,1.000000,1.596235
8847,0.412007,1.000000,1.596235
8848,0.412007,1.000000,1.596235
8849,0.412007,1.000000,1.596235
8850,0.412007,1.000000,1.596235
8851,0.412007,1.000000,1.596235
8852,0.412007,1.000000,1.596235
8853,0.412007,1.000000,1.596235
8854,0.412007,1.000000,1.596235
8855,0.412007,1.000000,1.596235
8856,0.412007,1.000000,1.596235
8857,0.412007,1.000000,1.596235
8858,0.412007,1.000000,1.596235
8859,0.412007,1.000000,1.596235
8860,0.412007,1.000000,1.596235
8861,0.412007,1.000000,1.596235
8862,0.412007,1.000000,1.596235
8863,0.412007,1.000000,1.596235
8864,0.412007,1.000000,1.596235
8865,0.412007,1.000000,1.596235
8866,0.412007,1.000000,1.596235
8867,0.412007,1.000000,1.596235
8868,0.412007,1.000000,1.596235
8869,0.412007,1.000000,1.596235
8870,0.412007,1.000000,1.596236
8871,0.412007,1.000000,1.596236
8872,0.412007,1.000000,1.596236
8873,0.412007,1.000000,1.596236
8874,0.412007,1.000000,1.596236
8875,0.412007,1.000000,1.596236
8876,0.412007,1.000000,1.596236
8877,0.412007,1.000000,1.596236
8878,0.412007,1.000000,1.596236
8879,0.412007,1.000000,1.596236
8880,0.412007,1.000000,1.596236
8881,0.412007,1.000000,1.596236
8882,0.412007,1.000000,1.596236
8883,0.412007,1.000000,1.596236
8884,0.412007,1.000000,1.596236
8885,0.412007,1.000000,1.596236
8886,0.412007,1.000000,1.596236
8887,0.412007,1.000000,1.596236
8888,0.412007,1.000000,1.596236
8889,0.412007,1.000000,1.596236
8890,0.412007,1.000000,1.596236
8891,0.412007,1.000000,1.596236
8892,0.412007,1.000000,1.596237
8893,0.412007,1.000000,1.596237
8894,0.412007,1.000000,1.596237
8895,0.412007,1.000000,1.596237
8896,0.412007,1.000000,1.596237
8897,0.412007,1.000000,1.596237
8898,0.412007,1.000000,1.596237
8899,0.412007,1.000000,1.596237
8900,0.412007,1.000000,1.596237
8901,0.412007,1.000000,1.596237
8902,0.412007,1.000000,1.596237
8903,0.412007,1.000000,1.596237
8904,0.412007,1.000000,1.596237
8905,0.412007,1.000000,1.596237
8906,0.412007,1.000000,1.596237
8907,0.412007,1.000000,1.596237
8908,0.412007,1.000000,1.596237
8909,0.412007,1.000000,1.596237
8910,0.412007,1.000000,1.596237
8911,0.412007,1.000000,1.596237
8912,0.412007,1.000000,1.596237
8913,0.412007,1.000000,1.596237
8914,0.412007,1.000000,1.596237
8915,0.412007,1.000000,1.596237
8916,0.412007,1.000000,1.596237
8917,0.412007,1.000000,1.596237
8918,0.412007,1.000000,1.596237
8919,0.412007,1.000000,1.596237
8920,0.412007,1.000000,1.596237
8921,0.412007,1.000000,1.596237
8922,0.412007,1.000000,1.596237
8923,0.412007,1.000000,1.596237
8924,0.412007,1.000000,1.596237
8925,0.412007,1.000000,1.596237
8926,0.412007,1.000000,1.596237
8927,0.412007,1.000000,1.596237
8928,0.412007,1.000000,1.596237
8929,0.412007,1.000000,1.596237
8930,0.412007,1.000000,1.596237
8931,0.412007,1.000000,1.596237
8932,0.412007,1.000000,1.596237
8933,0.412007,1.000000,1.596237
8934,0.412007,1.000000,1.596237
8935,0.412007,1.000000,1.596237
8936,0.412007,1.000000,1.596237
8937,0.412007,1.000000,1.596238
8938,0.412007,1.000000,1.596238
8939,0.412007,1.000000,1.596238
8940,0.412007,1.000000,1.596238
8941,0.412007,1.000000,1.596238
8942,0.412007,1.000000,1.596238
8943,0.412007,1.000000,1.596238
8944,0.412007,1.000000,1.596238
8945,0.412007,1.000000,1.596238
8946,0.412007,1.000000,1.596238
8947,0.412007,1.000000,1.596238
8948,0.412007,1.000000,1.596238
8949,0.412007,1.000000,1.596238
8950,0.412007,1.000000,1.596238
8951,0.412007,1.000000,1.596238
8952,0.412007,1.000000,1.596238
8953,0.412007,1.000000,1.596238
8954,0.412007,1.000000,1.596238
8955,0.412007,1.000000,1.596238
8956,0.412007,1.000000,1.596238
8957,0.412007,1.000000,1.596238
8958,0.412007,1.000000,1.596238
8959,0.412007,1.000000,1.596239
8960,0.412007,1.000000,1.596239
8961,0.412007,1.000000,1.596239
8962,0.412007,1.000000,1.596239
8963,0.412007,1.000000,1.596239
8964,0.412007,1.000000,1.596239
8965,0.412007,1.000000,1.596239
8966,0.412007,1.000000,1.596239
8967,0.412007,1.000000,1.596239
8968,0.412007,1.000000,1.596239
8969,0.412007,1.000000,1.596239
8970,0.412007,1.000000,1.596239
8971,0.412007,1.000000,1.596239
8972,0.412007,1.000000,1.596239
8973,0.412007,1.000000,1.596239
8974,0.412007,1.000000,1.596239
8975,0.412007,1.000000,1.596239
8976,0.412007,1.000000,1.596239
8977,0.412007,1.000000,1.596239
8978,0.412007,1.000000,1.596239
